4758	#antistrofimetrisi_skai ΜΠΡΆΒΟ δελατολα μόλις αποκάλυψες ότι εισαι σκυβαλο και προσπάθησες λες να χειραγωγήσεις δημοσκόπηση ΜΠΡΆΒΟ πουλημένε γι'αυτό το ποντίκι το αφανισες τσιράκι του τσιπρα	1
9146	Η μούμια ο Τσαουσοπουλος έχει μια απέχθεια για τα ελληνικά τραγούδια κ δε ξεχνά να μας το δειχνει. Κι εμείς έχουμε γιαυτον αλλά το κρατάμε στην ψυχούλα μας μέσα Μιχάλη μου. Σκάσε λοιπόν #xfactorgr	1
528	@USER Άσε τα σάπια. Ξερω καλά ότι είσαι συριζοτρολ. Αυτά να τα πουλήσεις αλλού. Άκου να διαλέξουμε το λιγότερο σάπιο! Δεν ντρέπεστε; Τα ίδια σκατα είστε! Συγκυβερνούσατε με την ακροδεξιά, έχετε ακόμα ακροδεξιούς στην συγκυβέρνηση και μιλάς για φασισμό ρε καραγκιόζη;	1
7061	@USER Για άντρες νομίζω υπάρχει ήδη, στην Αμερική. Όπου βάζουν αστεράκια οι γυναίκες που τους έχουν πάρει	0
188	Η καινουργια χαζη ειναι η χαμενη αδερφη της ιολης; #poweroflovegr	1
10026	Ελεωνορα αισχος το μαλλι ποσες φορες θα το πουμε εεε; #TheVoiceGR	1
1178	@USER Ευχαριστώ τόσο πολύ Είσαι γλυκύτατη!	0
1148	Αν είσαι αριστερός οταν βλέπεις Ηλιόπουλος - Μπακογιάννης πας και ψηφίζεις Ηλιόπουλο. Αν κάνεις αποχή δεν είσαι αριστερός, μαλάκας είσαι.	1
10232	Φωνές υπάρχουν, δισκογραφία και μαγαζιά δεν υπάρχουν.. #TheVoiceGR	0
7010	Το ζουμπορομποτ τότε και σήμερα. Feeling old yet; #gntmgr	0
310	@USER Οπότε όπως καταλαβαίνεις, τώρα έχεις μια γυναίκα που σε λατρεύει (χωρίς να υπολογίζω τα σκυλάκια σου γιατί θέλω να το κάνω πιο συγκινητικό), κ σύντομα θα γίνουν δύο οι γυναίκες που θα σε υπεραγαπούν..... Πήγαινε τώρα στη γωνιά σου να κλάψεις, δε θα σε μαρτυρήσουμε...	0
10131	Με το ζόρι να γίνει μοντέλο. ΔΕ ΜΠΟΡΕΙ ΛΕΜΕ #gntmgr	0
2261	@USER Είπε ο πρόεδρος των 0,60 #ΣΥΡΙΖΑ_ξεφτιλες	0
1189	@USER Χίλια ευχαριστώ! Να είσαι καλά κ ότι επιθυμείς κ εσύ εύχομαι. Υγεία κ χαμόγελα ️️	0
5170	Ρε παιδιά δεν είναι μέσα η Σουζάνα δείχνει από παλιά επεισόδια. Τσιλλ #gntmgr	0
8434	Κρίμα το παιδάκι. Το αμάξι από ότι έμαθα, το οδηγούσε άνθρωπος μιας ΜΚΟ που πουλάει ψευδοευαισθήσια στους πρόσφυγες. Πάλι καλά που δεν το έκανε ντόπιος, θα τον σταύρωνε η 5η φάλαγγα της ορθοπολιτικίλας και του Διεθνισμού. #ΧΙΟΣ ---	0
2053	Οχι τον Αμυρά ρε μαλάκες στην ευρωβουλή. Κούλη τον ανταλλάζουμε με τον Γορδούλη του @USER	1
3251	Χαίρομαι ιδιαίτερα που ο ελληνικός λαός ενίσχυσε γενναιόδωρα τη δεινοπαθούσα οικογένεια Μητσοτάκη η οποία ευρισκομένη σε δυσχερέστατη οικονομική θέση ζητιάνευε έως τώρα στα σκαλιά της εκκλησίας. Εύγε του #Εκλογες_2019 #ΝΔ_ξεφτιλες	0
2131	Γκάντι ; βάλτε τους Κωνσταντίνο Αργυρό καλύτερα #giatinparea	0
9477	Αργα το καταλαβες μωρη ηλιθια Κατια! οτι εκαψες ολο το πακετο σου με το να ανακατευθεις με τα πιτουρα! η πονηρω η Μαρτινα που σας εβαζε φυτιλιες την εκανε με ελαφρα και γυρισε στη ζωουλα της! κατσε τωρα εσυ ν παλευεις να βγαλεις τη ρετσινια της κακιας! καλα να παθεις! #gntmgr	1
7421	Πάρτους σπιτάκι σου αφού τόσο τους αγαπάς αλλά όπως είπε ένας αλληλέγγυος σαν εσένα όταν τον ρώτησαν αυτό ''αλληλέγγυος είμαι μαλάκας δεν είμαι ''.Έτσι δεν είναι ε;	1
9294	Τι παίζει με Κάτια και Σκουλό; #gntmgr	0
5993	Ρε πραγματικά έχουν τέτοιους άντρες κ ψάχνονται ! Τελικά άνθρωπος ανικανοποίητο ον !	0
3427	Κάτι πήρε το αυτί μου για 7+. Δεν #ερχεται_ΠΟΥΤΣΑ απλά #ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ #ekloges2019	0
8186	Η Σουζάνα μου θυμίζει ένα φίλο που ήταν 2 μέτρα και όταν παίζαμε μπάσκετ τα έχανε μόνος του κάτω από το καλάθι. Και λέγαμε ΒΑΛΕ ΕΝΑ ΚΑΛΑΘΙ ΡΕ, 2 ΜΕΤΡΑ ΕΙΣΑΙ και πάλι το έχανε. Αν δεν το έχεις, δεν το έχεις, πάρτε το χαμπάρι επιτροπή και FF #gntmgr	0
3208	Τα δόντια της μου θυμίζουν τα δόντια που είχε βάλει ο Ντένις ο τρομερός στη μασέλα του παππού!#shoppingstar	0
9717	Harajuku girls; Θα μου χαλασετε τ ονειρο τωρα; ΑΡΝΟΥΜΑΙ. #gntmgr	0
8665	Πρόσφυγες καλοδεχούμενοι!	0
8900	Μίλησε και το αγγούρι η Άννα.#GNTMgr	1
3177	@USER Σου αρέσουν οι κολπικοί. Κάνε και τα δύο να είσαι καλυμενος	0
3758	4/6 Βίντεο ντοκουμέντο το Ορμένιο Έβρου. Χωρίς φύλαξη ανενόχλητα εισβάλλουν λαθρομετανάστες στον Έβρο. Εσυ ψηφοφόρε της #ΝΔ_ξεφτιλες αληθινά πιστεύεις ότι θα αλλάξει κάτι με τον Μητσοτάκη; Αυτόν που αφού εισβάλουν οι λάθρο βγάζει σέλφι μαζί τους κατηγορεί Ορμπάν Σαλβίνι	1
8849	#gntmgr εύχομαι να την χέσει	1
8738	Που είσαι ρε Ανδρέα Μικρούτσικε; Που αν ήσουν τώρα εκεί θα τσακωνόντουσαν με τι το ρεβεγιόν της Πρωτοχρονιάς #gntmgr	0
1682	@USER Είσαι όμως... είσαι!	0
2516	"@USER Πολύ καιρό βιάζεται η ""δημοκρατία"" ειδικά από το 2010 και μετά με τα παράνομα μνημόνια, τούς αντισυνταγματικους νόμους, το σύνταγμα κουρελόχαρτο κλπ. Απλά και αυτό είναι ένα ακόμα παράδειγμα. Και εάν δεν υπάρχει δικαιοσύνη δεν υπάρχει δημοκρατία._"	0
6591	Πρόσωπο που δεν περιμένει κανείς στην επιτροπή του My Style Rocks! #agriesmelisses #gntmgr	0
3286	@USER Εισαι τεράστιος μαλάκας ρε.	1
2148	Η κακιασμένη την παρομοίωσε με κακιά μάγισσα; #shoppingstar	0
7648	"@USER Η πατρίδα μας ή ίδια ""ανατρεφει"" ρατσιστές. Όταν εγώ που έχω 15 χρόνια σκλήρυνση, έχω πτυχίο, μεταπτυχιακό και Μιλάω 5 ξένες γλώσσες δε δικαιούμαι ούτε το κοινωνικό μέρισμα ενώ οι ""πρόσφυγες"" παίρνουν 350 ευρώ έκαστος ως επίδομα και η πλειοψηφία των"	0
6580	Σουζανα τραβα γαμισου ολο μαλακιες λες #GNTMgr	1
7890	Άει τραβάτε στο διάολο, είναι εκνευριστικό, αυτό το πράγμα δε βλέπεται. Λίγη ντροπή ρε πούστη μου, αυτό δεν είναι μπάσκετ Ευρωλίγκας, αυτό είναι συνωθύλευμα. #olyefs #OlympiacosBC	1
7262	όσο μεγάλη είναι η πουτσα τόσος μεγάλος θα είναι και ο έρωτας	1
8957	@USER Πριν 30 χρονια περναμε τους εργατες σαν ζευγαρια,αντρα κ γυναικα μαζι,το μεροκαματο ηταν το υψηλο που δεν συμφερε να μαζεψεις ελιες.Μετα ηρθαν οι Αλβανοι κ τα πρωτα 2-3 υπηρχε εκμετάλλευση,μετα που εμαθαν τη δουλεια τα μεροκαματα ξαναεγιναν πολυ ακριβα!	0
4730	Όχι μωρη Σπυ. Τυχαια δεν εισαι εκει. Χαρη στον εξωστη εισαι. Πατσαβουρομουνα #MasterChefGR	1
7136	Αφιερωμένο σχεδόν σε όλες #GNTMgr	0
8035	Μονο εγω θεωρω οτι ο Τσαλικης εχει καταντησει μαϊντανος; #kalomesimeraki	0
5114	Κερδάμε ; #gntmgr	0
8767	Κατια μου αυτο που θα επρεπε να σε προβληματιζει ειναι οτι εισαι μια γαμημενη καργιολα #gntmgr	1
6069	αχχ μωρή σιχαμένη κατακουζίνα πάλι επίκαιρη είσαι #GNTMgr	0
1561	Μους σοκολάτας με γάλα καρύδας.Εύκολο επιδόρπιο με ελαφριά και βελούδινη γεύση ...... . . . . . . #Εκλογες_2019 #vouli . #giatinparea . #shoppingstar . #poweroflovegr . #ekloges19 . #tatouaz . #ΞΑΝΑΕΡΧΕΤΑΙ . #fosstotounel #kalytera	0
1415	Νίκησαν οι μαλακες τελικά #Ευρωεκλογές2019 #ekloges2019 #ΝΔ_ξεφτιλες	1
3742	@USER χαχαχα παντως ξενοι σκαουτερ,ακουγεται οτι εχουν στειλει τον Φωτουλη επισης πατρα.. βγηκε απο φυλακη	0
10283	@USER ρε άντε στο διάολο από δω	1
7241	Καλός μακακας είσαι κι εσύ Στέλιο και εσύ και ο καθένας πίσω από την εκπομπή του Λιαγκα ...ένας δεν είχε μυαλό και λιγη τσίπα να σας μαζέψει ...#kalomesimeraki #mesimeri_skai	1
6326	Η καζαριαν πάντως διεθνή καριέρα δεν έκανε, στο εξωτερικό δεν έφυγε, εξώφυλλα δεν είδαμε οπότε μην πιστεύετε και αυτά που σας λένε για την πρωτιά #gntmgr	0
892	Ο,τι ωραιότερο είδα σήμερα..#giatinparea #ShoppingStar #masterchefgr #poweroflovegr #tatouaz #survivorgr #GynaikaXwrisOnoma	0
8110	Βρε Κέισι με την ουλίτιδα #gntmgr	0
5418	Την ερωτευμένη γυναίκα την καταλαβαίνεις από την διάθεση τη λάμψη κ το χαμόγελο γιατί.. Φταίει ο έρωτας για ότι της συμβαίνει	0
1763	@USER τα φρυδια δεν ειναι βαψιμο μην εισαι τετοιος	0
3238	Της αρέσει το ξύλο. Το είπε. Χρήσιμη πάντως αυτή η τσάντα. Ιδανική να της την φέρουν οι ψηφοφόροι στο δόξα πατρί,όταν δεν θα κάνει τίποτα από όσα υποσχέθηκε. #shoppingstar	0
7679	Ειδα το βιντεο με την πορεια των μαθητων στα Γιαννιτσα. Δυο συμβουλες εχω να δωσω, μην ειστε ηλιθιοι σαν τους γονεις σας και μην κρεματε την τσαντα στην πλατη τοσο χαμηλα, να σφιγγετε τα λουρια θα εχετε προβλημα με τη μεση σας σε μερικα χρόνια	1
1499	"Τώρα Φωφη ξερεις οτι ειναι πλεον σίγουρο οτι ""οι επιστρέφοντες απο ΣΥΡΙΖΑ "" θα γίνουν οι φεύγωντες πρις Ν Δ ! Μπραβο σύντροφοι ...τα πιο ειδεχθή εγκλήματα οντως τα κανουν οι γυναικες !"	1
8852	Δε μας φτάνουν οι μαλακες στη καφετέρια όλοι με ένα τηλ στο αυτί βγαίνεις πλατεία βλέπεις άλλους τόσους τζιχαντιστές σορυ επενδυτές ήθελα να πω με ένα τηλ στο αυτί,	1
748	Κ αντε χτες με τη Ζενια κ το Βασίλη το κατάπια. Αλλά σήμερα, την Άννα και το Μανωλιο; μα την Άννα και το Μανωλιο; από πού και ως πού; Λες και δεν είναι εκεί η Κατερινα με το Μπιλ. Άσχετοι αρχηγοί #poweroflovegr #skaipolxeftiles	0
1431	@USER Μακρια απο φανατικους κολλημενους που χαρακτηριζουν τι εισαι και δεν απαντανε ποτε σε ερωτισεις	0
1622	Φέτος είναι σίγουρα η χρονιά των γυναικών. Αυτό το κορίτσι με το πείσμα και το πάθος του έχει δείξει πολλά. Και αν φέτος νικήσει γυναίκα θα χαρώ πολύ να είσαι εσύ #DimitraVamvakousi #survivorgr	0
9666	Μαλακες το αγγλικο κρατος εχει βρει το κολπο να πειθει τον κοσμο για την κοινωνικη ειρηνη. Βαζουν να μιλανε τυπους με irish accent. Try resisting this.	0
6493	Κάτια μου μπροστά στην κάμερα, εκεί δίπλα στους κριτές πήγες και ζήτησες γονατιστή συγγνώμη; Πόσο ψεύτικο #GNTMgr	0
7076	Άρχισα να κουράζομαι κ λίγο.... Εγώ μόνη μου ήθελα να βγω, να πάω να κάνω το σεξακι μου, μου φορτώθηκε ο μαλακας.. #AgriesMelisses	0
7821	#gntmgr Μη πας να το παίξεις καλή Κάτια τώρα δε το σώζεις	0
8494	Πάρτε πόζα μωρε μη μου τον συγχιζεται ! #gntmgr	0
5135	Μάσε καμιά καυκαλίθρα να ψησεις λαχανοπιτα μωρή σαλοζα κ άσε τους έρωτες #AgriesMelisses	1
9313	Δε μπορώ να καταλαβω για πιο λόγο σας αρέσει η Άννα μαρια. Οκ είναι πανέμορφη αλλά δεν τσαλακώνει τπτ πάνω της #gntmgr	0
3560	Υποψήφια στο Στρουμφοχωριό; #shoppingstar	0
7296	Ο κλασικός μαλακας ματζικ. Εμετικός ως συνήθως. Όταν δεν έχει επιχειρήματα ή όταν του τελειώνει η λουκουμοσκονη αρχίζει να αποθεώνει την τουρκική εισβολή. Τέτοιο επίπεδο υπανθρωπου, μόνο στο βοθρολιμανο βρίσκεις.	1
4677	6 λέξεις ήταν: ΒΓΑΛ'ΤΟ=2 (x3) #ShoppingStar	0
7850	@USER Τι λες μωρή γίδα; Ο δήμαρχος ήταν επισήμως υποψήφιος με τον ΣΥΡΙΖΑ.	1
3468	Δεκαετίες τώρα, να έχουν ξεκινήσει από μπλε/πράσινοι/ανεξάρτητοι και να καταλήγουν να σου ζητάνε σταυρό και στήριξη με όποιον δήμαρχο έβριζαν δεκαετίες. Δηλαδή τις περασμένες μου τον έβριζες όπου σταθείς και τώρα μου ζητάς να τον στηρίξω επειδή είσαι μαζί του; τις επόμενες	0
6623	Και με απoδεiξεις. Στημέvo το GNTM. #kalomesimeraki	0
9741	Η Κεισι δεν εχει το ουμφ καταλαβετε το. #gntmgr	0
4396	@USER ATM εισαι σημερα!	0
5593	Νέα ήθη: Γκομενα που έχει τηλεοπτικό χορηγό.. τον Μουτσινά #The2NightShow #kalomesimeraki	0
7844	Πολύ ντίβα το παίζει ο Καρτάλ μπέης #KokkinoPotami	0
6665	Καιρός ηταν. Ο Έλληνας θα πρέπει να διαλέξει. Φασιστας επειδή θέλει εθνική κυριαρχία η δημοκράτης και ισλαμοποιημενος; Οσοι πουν για τριτη επιλογη είναι οι πρωτοι που αυτοι οι εισαγγελεις θα στείλουν φυλακη σε κελιά με μουσουλμανους επιτηδες. Και καλά θα τους κανουν	0
4039	τα τρια αδερφια και μια αδερφη ταινια 1992 via @USER	0
7765	Κονσεπτ για υπεραλιευση και τωρα βασανίζουν τα ζωάκια,οκ. #gntmgr	0
313	@USER Άκου κομματοσκυλο. Δεν με ξέρεις εγώ σε ξέρω όμως. Είσαι σίγουρα σε κάποια τοπική της ΝΔ. Αλλά μπορώ να σε βρω και να σιγουρευτώ. Αλλά ακόμα και άνεργος να ήμουν σκέψου αν έχεις μυαλό ποιος μου στέρησε την εργασία και τα δικαιώματα μου.	1
8948	Βασικά εγώ αυτό πιστεύω! Μπορείς και έχεις δικαίωμα να είσαι ο,τι θέλεις! Όπως και το που και πως θα γεννηθείς είναι τύχη! Σημασία έχει ο χαρακτήρας! #gntmgr	0
9539	#gntmgr Αν είσαι 35+ ξέρεις	0
8685	@USER γιαυτο επρεπε αν υπαρχει Συνταγματικο Δικαστηριο και η Δικαιοσυνη οι κεφαλες να βγαινουν ανεξαρτητες με κληρο ή ελεω παλαιοτητας.Εδω ΕΒΖ με τροπολογια απαλλαξαν την διοικηση ποιος θα τα πληρωσει τα φεσια;εσυ και εγω οι μαλακες ..δεν αλλαζει ο Ελληνας μυαλο παει τελειωσε	1
2354	σε ποιο ακριβως σημειο ειπαμε εισαι πιο δυνατη απ΄την Ρια Αφροδιτουλα; αν εννοουσες στην επαρση ...ε ναι...εκει εισαι πιο πιο δυνατη #survivorgr	0
9464	Έλα μου; #gntmgr	0
8245	- ΜΠΡΑΒΟ! - Σα να κραταει στάμνα είναι, τι μπράβο; #gntmgr	0
7251	Ουστ Άλογο! Στον έξω από εδώ ️️️#gntmgr	0
6851	@USER Πετάχτηκες μωρή τσουτσου; Με ενδιαφέρει το σουηδικό πρωτάθλημα χρονια τωρα.	1
140	πριν σας αφήσω θέλω να πω κάτι γιατί θα σκάσω. πάντα μα πάντα μετά από εκλογικές αναμετρήσεις, φεύγουν μερικά προφίλ φίλων από το ταϊμ λαϊν...και πάντα είναι γυναίκες και φίλες/γνώστες όχι μόνο μέσα εδώ αλλά και στη πραγματική ζωή. και αυτό με θλίβει !	0
4911	Σε αλλά νέα , Ξεκινάει το #gntmgr και παράλληλα εξεταστική!	0
2800	Ααα ρε Μπιλ εσύ που μπήκες για την αγάπη και έκραζες τους άλλους δεν ήσουν αυτός που αν χώριζε θα έφευγε διότι θα έχανες το ενδιαφέρον σου (Κατερίνα) γιατί είσαι αληθινός; προκαλώ την παραγωγή να του φέρει ένα στρώμα να κάνει τις κωλοτουμπες του #bill_kseftila #poweroflovegr	0
7754	"Πουλί μου, τους σώζει θαρρείς η μεταφορά; Μια ταμπέλα ΝΑ βάζει στα κεφάλια τους ότι είναι οι καλοί μαλάκες που θα κάνουν τα διόδια αντί για το οχυρο! Καμία ανακούφιση, θα πολλαπλασιαστούν οι ""επενδυτές"" αφού θα ξέρουν ότι θα τους πάρει το ταξί!"	1
5624	Τρέξε τώρα να εξαφανίσεις τις φωτό και άλλα ίχνη από τη λαβ νεστ #erwtasmeta	0
1710	@USER Πάντα κούκλα είσαι κοσταντηνα...	0
7468	Μη κάνετε κοντινά στη Μαρτίνα, φοβόμαστε...#gntmgr	0
7778	Άσε μας μαρη που ζεσταινεσαι τί να πουν οι άνθρωποι αυτοί που δουλεύουν χειμώνα καλοκαίρι πάνω από τις φωτιές #kalytera	0
3818	Πάρτε το απόφαση Ένας στους τρεις Έλληνες, είναι μαλάκας #Εκλογές #Δούρου #σπιτια_σας #Συριζα #Ξαναηρθε	1
1329	Επιτέλους ξύπνησαν οι Λαρισαίοι.Που πήγαν να μας βγάλουν οι δεξιοί δήμαρχο τη μεγαλύτερη Καργιολα της Λάρισας... μπλεγμένη με πάρτι κόκας κ παρτούζες...σιχαμενοι #ΝΔ_ξεφτιλες !	1
4954	Την Μπομπα την μισούν ποιος την εντυσε έβαψε κ χτένισε έτσι καλέ #TheVoiceGR	0
2356	ΚΑΤΙΑ ΧΑΣΤΟΥΚΙΣΕ ΤΗΝ ΕΠΙΤΟΠΟΥΥΥΥΥΥ #gynaikaxwrisonoma	0
1299	@USER Είσαι σαν ένας νεαρός ερωτευμένος	0
8985	Χαρά, μάθε τους να φέρονται, ρε! #gntmgr	0
5960	Και βγαίνει, λέει, ο Μητσοτάκης και ανακοινώνει επιδότηση σε κάθε κάτοικο περιοχής που φιλοξενεί πρόσφυγες. Θα αρχίσουν αμέσως οι μεταδημοτεύσεις στη Λέσβο via @USER	0
4881	@USER Έχει τραβηχτικο αυτή η γυναικα	0
9068	Φρουρααααα #TheVoiceGR	0
3449	Βαραει προσοχες ο @USER στον αρχηγο του κομματος #ΝΔ_ξεφτιλες	0
4046	@USER Είσαι ωραίος! !	0
1847	@USER Υποθέτω ότι είσαι λάτρης της αφερεμενης τέχνης σωστά;	0
2005	@USER Τον εαυτό σου γτ τον βγάζεις απ' έξω; Συνταξιούχος δεν είσαι κι εσύ;	0
4349	@USER Ξεφτιλες αυτοι που το κανανε και βλαμενοι και επαναστατες του καναπε οι υποστηρικτες τους	0
3575	@USER Επειδή μάλλον είσαι βλήμα δεν θα ασχοληθώ άλλο μαζί σου θα σου δείξω απλά μια φωτογραφία και μετά πες μου πόσο μαλάκας είσαι	1
2462	"Υποψηφια δημ.Συμβουλος Κορυδαλλου.Μεσα-στο ""Καταστημα""... #shoppingstar"	0
9192	@USER Ένας Μαλακας τυχοδιώκτης είναι μονο	1
9632	Θα τα παρατήσω όλα και θα πάω στο Big Brother #TheVoiceGR	0
10198	Μήπως έχει καλεσμένο το Μενιο και είπε να βάλει τη κουμουτσα να τον κάνει να αισθανθεί φιλόξενα; #kalytera	0
6243	Σε κοινή τροχιά Ελλάδα και Ολλανδία για τους πρόσφυγες	0
2562	Μαζί σου πάντα γιατί είσαι πρώτα απ όλα αυθεντικός.! Πάμε δυνατά όπως πάντα.! Καλημέρα κόσμε	0
10086	@USER Να φύγουν. Αυτοί δεν είναι πρόσφυγες.	1
6994	εγώ φοβήθηκα πάντως με το μαγικό που είχε το καρφί #gntmgr	0
1152	@USER Ακούγεται ότι είσαι ο Κυρίτσης. 1. Αληθεύει; Και 2. Ποιος είναι ο Κυρίτσης;	0
7757	Ζωή κωνσταντοπουλου είναι μια μωρή μεγκυ ήμαρτον ... #The2NightShow	0
3428	Άστον μαρή τον άνθρωπο να πιει ένα καφέ #gynaikaxwrisonoma	0
4141	Μπορείς να είσαι εσύ ο επόμενος	0
1404	Ελα μαλακες, η βασιλωπορσε βγαινει και σε σκοπελο	1
6719	ΑΝΝΑΜΑΡΙΑ ΥΠΟΚΛΙΝΟΜΑΙ ΕΙΣΑΙ Η ΑΠΟΛΥΤΗ ΜΠΡΑΒΟ ΚΟΥΚΛΑ ΜΟΥ #GNTMgr	0
4614	Στο πρώτο μαγαζί είναι; #shoppingstar	0
