3588	مشكلتي لما اغني يا اتنفس بنص الأغنية يا اغني الين ينقطع نفسي وهذا سبب اعتزالي	0
7508	RT @USER: يا عين الحياة، يا لعظيم هذا الإطمئنان الذي يسكننا لمجرد شعورنا بوجودك على هذه الأرض، وأن لُطفك الكريم يُحيط بنا. فكيف بنا ون…	0
2840	@USER يا ارض الخوف يا لمنا <LF>امانة تسيبى جوانا x ٢<LF>براءة طفل كان عاوز<LF>يشوف الدنيا ويانا.<LF>💔💔💔	0
7773	يا سامح يا شكري اخبار خيارات وإرادة الشعب المصري الحرة اي اخبرها؟ #اطمن_انت_مش_لوحدك URL	0
5513	ولا مره راضيت شخص بشكل صحيح يا ازعله زياده يا اني ازعل.	0
4598	@USER يا جعفر والله سئمنا من مواضيعك الوضيعة اذهب لجامعات المانيا ومعاهدها ومعاملها وزراعتها واختراعاتها واترك هذه السولاف الخسيسة الحقيرة الي لا تنفع بشي اتقي الله يا جعفر يا ابن ام جعفر	1
7895	@USER @USER @USER @USER مبروك يا فادي يا حبيبي 😒 URL	0
215	شوف يا ساري يا جزمه يابن الجزمه يابن السته وستين جزمه يوم حررت هازارد وش سوى	1
6365	RT @USER: @USER الف الف مبروك يا دكتور ومنها للأعلي يا رب	0
7143	يا بعد وجهي يا ذاك الحبيب!.	0
7318	وين ما شفناك يا تاج الجمال<LF>وين يا رمز المحبه و الوصال<LF>وين ما بينت في الدنيا الوسيعه<LF>لا خبر منك ولا حتى اتصال	0
4272	@USER يا هلا وغلا يا بو عبد الرحمن .. لا يقضي القاضي وهو غضبان:)<LF> لك الحب والود والورد❤️🌷	0
476	الرساله فيها عشم مش طبيعي بس مش مشكلتي.<LF>اولا كون انك ولد قاعد مع شوية ولاد بتجيبو في سيرة بنت فانتو كدا تحت بند (ستات لتاته) ودي مش قعدات رجاله يا شوية اشباه رجال!<LF>ثانيا انا ممكن اتصرف تصرف غشيم ومحدش جربني قبل كده ف بلاش انا.<LF>ثالثا عيب علي سنك يا شحط يا عجل منك ليه واتقي الله. URL	1
3623	RT @USER: #الزوراء_النصر <LF>الحمدلله يا رب مبروكككك يا عالمييين فوز مُستحق رغم خوض المباراة بالدكة وبدون اجانب .. شكرا فيتوريا اسيا ستخضع…	0
1676	الله يا الدنيا يا دندن .. قبل ما تعرفين شي عنهم والحين تهتمين لكل البوماتهم URL	0
3548	@USER يا عدنان يا طائي اتقي الله<LF>هل هناك مقارنة بين الخالق والمخلوق <LF>#انت_منافق	1
1882	@USER وانت طيب وبخير يا حسان يا صاحبي وكانت احلى ايام واحلى صحبة والله ⁦❤️⁩⁦❤️⁩	0
3829	@USER يعني نهبط عشانكم يا جحلط يا معاتيه ابو اللي علمكم كورة يبغانا نعطيه ثلاث نقاط الترشيحي <LF>خلاص لا تصيح بقي شوي صياح لكاس الملك 🤣😂	1
207	RT @USER: ما كان ممكن تبدأ بيه بدل ما تخسر تبديل يا حمار يابن الحمار يا غبييييي	1
1238	@USER يعني يا ترمب يا مغفل كيف بدك تحارب شعب اطفالة مقاومين	1
2562	RT @USER: يا عمري يا جماهير #الاتحاد الحاضرة<LF> 💙🖤💛 <LF>#صدارة_بس <LF>#الهلال URL	0
6715	يا HBO يا شرموطة تنزلي الحلقة الأولى من GOT وانا معرفش يا لبوة .. أخص عليكي شركة إنتاج وثخة 😁😂	1
1492	المذيعة أخدت بالها ان بافيل نيدفيد مش بيبصلها و هي بتكلمه فسألته أنت مش بتبصلي علشان لبسي؟<LF> قالها أنا مقدرش أجبرك إنك تلبسي الحجاب أو تغطي صدرك لكن أقدر إني أغض بصري عنك لان هذا ما امرني به الله<LF>الله على اخلاقك يا ارهابي القلوب يا غطاس المؤمنين 😍🤣<LF>@USER URL	1
6918	يا رب وفّقني يا رحيم ..	0
7972	RT @USER: يا عشق القلب يا كل امنياته❤️	0
5103	اتمنى تفهمون لا تفرض نفسك على شخص ما يبيك يا غثيث يا كريه اذا الانسان ما يبيك لا تلحقه لا تنشب له لا تكرهه فيك اكثر واكثر	1
7206	RT @USER: اشتقنا لك يا صوت الوطن ، يا غيم المطر ، يا نبض عُمان وقلبها ❤️<LF>اللهم أمطر عليه بفيض من الصحة والعافية <LF>#أخدود_الفيض٢…	0
5185	يا نجد يا أم الجميع🖤🖤<LF> #وش_اجمل_مدينه_في_السعوديه	0
1127	يا حسرة عليك يا اهلي 🙁	0
4125	@USER وانت طيب يا صديق يا صاحبي ❤❤ وربنا يوفقك يا غالي ❤❤	0
6280	- كلمة "أرن ؟" يا بتبسطك يا بتخليك ما تدخل عالمحادثة ساعتين🙆.	0
5367	" يا ربيعي و يا شتاي "	0
6569	RT @USER: رمضان يا ململم قلوُب الجميع يا قصة الجنة نشتاق لروحانية مسائك و التراويح أقبّل فشوقنا لك قد فاض اللهم بلغنا شهرك ونحن بكا…	0
1177	RT @USER: برافو يا ايمري يا معرص .. ماتش في ايدينا !! فضلت تألف و تعك في التشكيل يا خول عشان ماتش يوم الاربع .. خسرنا اهو يا مهزق ,…	1
755	@USER كرشي يا كرشي يا اللي عليك انا بصرف قرشي	0
1704	@USER يا حبني لكم يا اهل مكه 😘	0
1120	RT @USER: عامٍ جديد من حياتك يا حياتي و يا عساك تحيا أعوامك متهنّي .. سنة حلوة أحلى الريم @USER	0
7237	يا نور عينِي <LF>و يا بهجِة فؤاديُ	0
2617	تاني يا زكي تاني يا هايف يا تافه <LF>كل مرة بتقول مش هتطلع رحلة الدفعه اللي منظماها ومش بتتعلم من غلطتك ابدا ... انت ايه مبتحرمش 🤦‍♀️🤦‍♀️😂😂😂 URL	1
7457	RT @USER: اللهم يا واسع العطاء يا رافع البلاء يا مجيب الدعاء، أنزل شفاء من شفائك على كل مرض وسقم وبلاء، يا حي يا قيوم يا ذا الجلال…	0
6052	@USER رحمك الله يا ابي وغفرالله لك ووسع عليك قبرك فكم رأفت وحنوت وكم أعطيت وبذلت وكم نصحت وأخلصت فلك مني كل الحب والتقدير والإجلال يا تاج راسي يا ابي. وقل ربي ارحمهما كما ربياني صغير	0
6484	@USER ما أنت بتتريق أن الدي أم عنده رجالي 😂😂 يبقي عندك العكس يا ذئب يا محطم قلوب العذارى يا سفاح بورسعيد 😂	0
5288	يا عيني ع الدلع يا عييني💕😅 URL	0
1031	RT @USER: @USER @USER ألفين نعم ٍ فيكم الزايديّه<LF>معْ مثلها ألفين نعم بخوالك<LF>ياراقيه 👈 يا مبهره يا أبيّه<LF>يا راي…	0
6216	@USER @USER يا بيروت يا عزيزتي هودي اْبواق فارغة وراءهم الغرب واميركا ومملكة الاءجرام الًوهابية والجهل ،وبن في ممالك ومصالح هناك تعصًبً،ولكنهم مدعومون من امثال ريفي ودريان والرافعي وهم حميعا يقبضون من الخليج الذي تاًءمره اميركا ، الحل ب سن قو	1
2352	@USER صباح السعاده يا ياسمين يا فل يا دهن عود	0
1433	يا محمد يا علي يا علي يا محمد اكفياني فانكما كافيان	0
7255	يا آهي يا أرقي يا دوائي ( تنقال لنفس الشخَـص ) شلون ؟	0
4865	يا كوب الشاهي يا كوب الشاهي يا كوب الشاهي ، ممرضة فلبينيه تنادي مريض اسمه يعقوب الشحي .	0
3113	@USER يا ما فى الجراب يا حاوى 😀	0
3626	@USER @USER يا واعي انت يا واعي 😉	0
5846	@USER يا تكون قد كلمتك يا تلبس طرحة عمتك	0
875	RT @USER: توجد عدة حفاظات عصائر في جهة الازهري مودنها على الاعتصام قبل الجمعة يا ريت <LF>'((((اعملوا ريتويت))))) يا جماعة <LF>رسلوا لي DM رقم ن…	0
1694	بقى مش عارف ايه غيرني يا برئ يا حنين يا ملاك.	0
5882	يا رب فرحة يا رب احنا غلابة 😭	0
3383	@USER @USER @USER @USER @USER @USER @USER @USER @USER يا قدمك يا عبود 😂😂 نسيت فهد المولد 😂🔥 ...... جحفلكم 🔥🔥🔥😂😂😂😂😂🏃🏻‍♀️ URL	0
7060	@USER ههههههههههه أنتي يا هكي يا هكي مافش حل وسط	0
455	يا كوايتة يا مغفلين!!! اطردوا الكلب هذا، داوموا مبجّر و اللي يشوفه يصوّر ورقة يسأله شنو قاعد يسوي؟و يهاوشه و يطرده بسرعة،اللي كاتب هالكلام يقول "ما يقدر عليه إلاّ الله"؟! إلاّ من رداكم!قولوا له "اذا شفتك تحوس بين مكاتبنا مرّة ثانية رح أكسر رجلك" يا كويتيين يا مغفلين 😡 URL	1
1653	ترى بديت اطفش يا تجي يا اذاكر وماراح ارجع 🙂.	0
2413	RT @USER: Listen to تتر نهاية مسلسل طايع ¦ بطولة عمرو يوسف ¦ غناء وائل الفشني “ كنت فين يا وعد يا مقدر “ by Moustafa Badr #np on…	0
5682	RT @USER: @USER @USER بقى مش عارف ايه غيرني! <LF>يا برئ يا حنين يا ملاك هبعد علشان بتفكرني بالجرح اللي انا عشته معاك	0
5404	“الدنيا بعد فراقك غيّر ما انتي الوحيدة الدوبل كريم والباقي كله ده جبنة قريش .. يا تلحقيني يا ماتلحقنيش "💙<LF>-لقائله * احمد عدويه *.	0
6289	RT @USER: @USER @USER شدوا الحيل وقووا الهمم العالية والعزائم يا شباب يا جماهير شعبنا السوداني الصامد<LF>سريعا إلى القيادة…	0
1722	@USER @USER أحلى فنان فلسطيني غزواي يسعدلي إياك ربي و يحميك يا طيوب يا غالي يا متواضع يا حباب أحلى محمد بالكون كلو 😍😍😍😘😘😘⁦🇵🇸⁩⁦🇵🇸⁩⁦🇵🇸⁩⁦🇵🇸⁩⁦🇵🇸⁩⁦🇵🇸⁩<LF>@USER	0
3568	يا بهجَتي يا كل ما أوَده.	0
1126	كل سنه وأنتي طيبة يا ندا يا قمر و عقبال ١٠٠ سنة جميلة و سعيدة عليكي يا حبيبت البي😂 — وانتي طيبة 😡😡😡😡 URL	0
6125	RT @USER: قولهم يا تريكه عرفهم يا متعب عرفوهم مين هو الأهلى <LF>#الاهلي_للرجال_يا_موظفين	0
201	اول شي يا عربي انت احكي تونسي حتى نصدق انك تونسي<LF>ثانيا هالشي مستحيل يكون صار عندهم لان حتى لو البنت عندها رخصة قيادة سياره الحافله غير<LF>ثالثا التونسيات يقودو طيارات يا راس البصل وراس الفجل وراس الهم انتي يا جاهل يا متخلف يا عربي يا مرييييييض موت من تونس ومن بنات #تونس URL	1
3049	@USER وحش جدًا والله يا عدلي<LF>لسه شغال حالة Nose كنت بقول فينك يا عدلي يا نائب الأنف والأذن 😂😂	0
7812	@USER يا مطولك يا روح إذا مره كاسرين خاطرك هالعوانس ساعد الشباب ع الزواج وبعدين خير بتخطب وبنفس الوقت تراني بتزوج عليك بجاحه ترا مين الغبيه الي بتوافق ع هالشي	0
6741	RT @USER: في الحقيقة قوميز اللي بدا باستفزاز حسين وتحديد بعد تدخل حسين على كنو ، يا بكيري يا محترم كُن منصف واحترم مهنيتك كصحفي، وقب…	0
2881	يا شين غيباتك و يا زين قربك💙	0
7469	@USER و يا تري ليه يا نيره ؟	0
6937	يا رب .. لا ندرى أي أرض .. وأي قلب<LF> وأي قرار هو خير لنا .. لكننا نوقن أن<LF> الخير فيما اخترته لنا ..<LF>سلمنا لك زمام أمورنا يا عظيم يارحمن يا رحيم<LF> فأكفنا شر مايكون قبل أن يكون واقدر لنا الخير أينما يكون ..	0
2185	RT @USER: شكرآ يا أبو عبدالله يا كبير يا أسطورة <LF>شكرآ بقدر السماء و الأرض💚💚<LF>@USER URL	0
7577	شباب الطفل ده ضايع <LF>موجود في شارع المعرض بالقرب من البيت المصري <LF>0912261032 يوسف<LF>ريتويت يا جماعة .. يا جامع يا رقيب URL	0
14	@USER يا مريوووم كل سنة و انتي طيبة يا قلبي و يا رب دايما مبسوطة كدا و عقبال العمر كله يا قمر لاڤ يو ♥️♥️♥️♥️	0
6539	هم عربنا يا يا خايفين يا يستعبطوا، وكِلاهما لا خير فيهما. URL	0
2618	@USER يا مشاء الله يا مشاء الله عما تبصبص في الجارات ، و اسلي و فسلي	0
87	@USER @USER بلوك يا برنس يا خويا ومالوا مش عيب 😀	0
4168	RT @USER: اللهم يا سابق النعم يا دافع النغم يا فارج الغمم ي كاشف الظُلْم يا اعدل من حكم يا حسيب من ظَلم يا ولي من ظُلِم يا اول بلا…	0
1011	@USER @USER أصلًا الجدول يقولك يا دوري يا كأس واحد منهم، وأشوف نضحي بالكأس لأن الدوري هو المهم	0
5548	يا بعد عالمي يا ضحكتك @USER	0
3687	يا سنقل يا بائس امشي نوم احسسن ليك	0
252	يارب في وقت السحر أدعوك يا قدر يا مقتدر إن تأخذ لي حقي من كل ظالم ظلمني اللهم انتقم من كل ظالم ظلمني اللهم ابتليهم بكل شيئ في حياتهم بصحتهم وأعمارهم اللهم احشره يوم القيامه اعمه ... اللهم آمين	0
6868	يا صباح الزين يا الوجه المليح<LF>صحّ نومك يا بعد كلّ الملاح<LF>خلّ رمشك يستعدّ ويستريح<LF>لا تردّه عن تمارين الصباح !<LF>#صباح_الخير	0
3192	يامرحبَا يا مروي الضامي و يا عذب القراح <LF> يا مبعّد الضيقات عن صدر الحزين اليّا لفَت💕	0
214	@USER @USER رايي انك ما تفرضش رايك على حد وما تسفهش راي حد<LF>استمر ف دعواتك وحاول تلاقي اسلوب مقنع عشان تقنع الناس برايك لو شايف ان ده فيه المصلحة<LF>وتاني مش دعاة الشرعية هم اللي معطلين الحراك الثوري<LF>ده رايي يا بهاء يا ريت تكون فهمتن	0
2578	ياليت انا من البداية ما شفت خدو النقي <LF>انت السبب يا فؤادي و يا عين ليه تعشقي ؟	0
2538	@USER الله يسعدك يا رب<LF>تسلمي يا ست الكل<LF>وبينا معاد ✋✋	0
2114	@USER وانت طيب يا ميتو يا حبيب قلبي و اشوفك سعيد في حياااك يا حبيبي🖤🖤🖤♥♥♥♥	0
6466	@USER منورة تويتر يا آيات يا ترى حترجعى مصر امتى	0
2166	RT @USER: من لا يشجعه وقت انكساره لا يستحق يشجعه وقت انتصاره على الحلوه والمره معاك يا أهلي ❤️<LF>انصرنا يا الله 🙏🙏<LF>#قدها__يا__اهلي	0
1482	@USER @USER استحوووا قليل استحوا ع وجوهكم يا انذال يا فتالين تبيع حتى جسمك للامارات	1
4825	RT @USER: يا أحلى مِن الصبّح يا نُور يَفوق الإشراق .	0
4829	#الزمالك_حسنيه_اغادير يا جهلاوي يا حمار مشوفتش الهدف الصحيح الملغي لابراهيم حسن	1
7819	@USER الله يبارك فيك يا شهم يا اصيل وياكريم إبن الكرام	0
978	قالو مايكي كبرني 10 سنوات قدام , شوضعي مع المايكات انا يا اكبر يا اصغر 💔 URL	0
7686	يا بلاااااااادي يا احلى البلاد يا بلاااااادي URL	0
3249	RT @USER: @USER اللهم يا مبدىء يا معيد ، يا فعال لما يريد ؛ صل صلاة كاملة وسلم سلاما تاما دائما على الحبيب المصطفى وقرة ا…	0
5829	يا دافع البلاء يا الله. URL	0
236	كل مغنى وله موال وأنا أرغولي لما يمول سوى في الآخر سوى في الأول مش ح يغني إلا يا مصر يا ركوبة ركاب النصر سرقوكي...	0
3215	@USER @USER @USER @USER الخيانه والغدر والعماله من خصالكم نحن من حارب الخونه ودواعش والعملاء ودعسنا راسكم ودحرنا اسيادكم الصهاينه والارهبيين تضح جيد من ساعد الدواعش وصهاينه ومن حاربهم لا تزايد علينا تاريخكم يتكلم عن غدركم وخيان	1
6176	@USER @USER اعلمك يا عموره يا سلام هديك دروس	0
7242	اللهم أنر قبر امي بنور الجنة، واجعلها راضية مرضية ضاحكةََ مستبشرة بما هي فيه من نعيم وترف يا حيّ يا قيوم يا أرحم الراحمين	0
342	يا نُور القمر .. يا ضحكه اللّيل الحُلوه .	0
1917	RT @USER: اه يا عامر يا لئيم عايزنا نخسر يا اخى ك...مك #خمسين_الف_مشجع_للزمالك URL	1
4536	@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههه يا قساوة قلبك يا ولد الارجنتين	0
1259	#حبك_قديم_ولاجديد يا حبّيبه صباح الخير يا حبيبه<LF>انا شمس النهار اللي مطله<LF>بخرّب ليلكم والجو كله<LF>من بغى يسري يسري<LF>من بغى يقعد بدري<LF>انا شمس النهار اللي مطله يا حبيبه<LF>يا حبيبه صباح الخير صباح الخير .. ماادري ليه لماشفت تاق تذكرت الاغنيه 🌚	0
4282	@USER اللهم يسر امرها وفرج همها ونفس كربها يا رحمن يا رحيم ، واللهم اعنها بالحق ولا تعن عليها وانصرها ولا تنصر عليها واجبرها ولا تجبر عليها ونحن معها برحمتك يا أرحم الرحمين	0
7926	صلى اللهُ عليكَ يا مالك رقّي ويا وليّ أمري يا من ذلّ كل شيء لك يا صاحب الزمان يا مهدي آل محمد <LF>#يامهدي	0
2238	يااارب يا سميع الدعاء يا مجيب الدعوات اكتبها خماسية للنصر ياااااااارب. URL	0
3661	@USER يممه منك يا متوحش يا شرير 😂😂❤️<LF>عموماً نزلت الحلقه مترجمه ؟	0
133	يارحيم ياكريم يا قوي يا متين يا عليم يا قدير يامن لا إله غيره ياحي يا قيوم.	0
7501	RT @USER: نور الدين<LF>ويحك يا شيطان يا لعين ....... فلدينا هنا نور الديــــن<LF>فهو عليك سيــف رادع ...... وعلينا هو الخل الامين<LF>#مرتاح_في_حيا…	1
2048	ونرجع نقول من أول وجديد..<LF>ماذا لو بدأنا الموسم بهذا الرجل؟<LF>ماذا لو كان هو مَن اختار الصفقات؟<LF>.<LF>والله الحي يحييك يا سييرا يا بروفيسور 💛<LF>. URL	0
3431	سوق الصحاب اتشمع واللي موجود دلوقتي يا متني يا مرقع... 👬 URL	0
1873	الى كل أم عظيمة انجبت ذكراً فاصبح انثى من حيث لا تعلم الله يعوضج يا خالتي يا خسارة الحمل والتعب فيه😢	0
2959	@USER الحين يجيك تعوسي بالمنشن:<LF>-<LF>الحق علينا اننا استضفناك ببلدنا يا اجنبي يا معفن يا ناكر الجميل يا طرش<LF>-<LF>باي ذا وي انا طرشة لحد يسب	1
7964	RT @USER: انا الغريب اللي رجع للمدينة ... يا سعد هالرجعة و يا حيّ هالشوف 💛🖤 URL	0
1601	RT @USER: يا ولاد الأحابي يا ولاد الأحابي يا بهايم<LF>امم افريقيا و بتتنظم في مصر و عاملين العرض فرقة اكروبات من النمسا يا شوية بهايم	1
6531	@USER @USER يا عمري عليك يا فابري و الله ياخذ ساري و جورجينيو	0
2351	حلمك يا عمر يا لطفي حقيقة .. واسم الاهلي مالي الكون <LF>حلمك بيكبر كل دقيقة .. شوف بقينا كام مليون 💙<LF>112 سنه اهلي 👑❤ URL	0
3835	#اجمل_نصيحه_قبل_رمضان '<LF>يارب استودعناك قبورًا ضمّت موتانا اللهم أنرها بنور الجنة<LF> واجعلهم راضيين مرضيين<LF> ضاحكين مستبشرين بما هم<LF> فيه من نعيم وترف يا حيّ<LF> يا قيوم يا أرحم الراحمين ♡ .<LF>@USER	0
4583	RT @USER: ربنا يفك الضيقة يا مصطفي يا طبله يا حبيبنا URL	0
699	@USER @USER صباح الورد يا ابو مينا يا غالى<LF>🌹🌹🌹	0
7416	RT @USER: يا رباه ❤💕<LF>قشعريره يا انسان URL	0
2832	RT @USER: هو الزبالك كدة..لازم يا تفويت يا تحكيم..<LF>امال يعني هياخد المركز التاني بمجهوده.؟! #اسماعيلي_هيفوت_للمختلط	1
6214	@USER @USER اللهم شافيه وعافيه من كل شر انتا السميع العليم يا ارحم الراحمين يا رب العالمين	0
7294	@USER حسين تاج رأسك يا كلب امت وامثالك يا مرتزقة الإعلام يا مخرف شوف عمرك كم <LF>حسين أرجل منك انت و كل طواقي والخدم	1
3887	@USER يا سلام يا شيخنا القريحة جاهزة - حفظكم الله ورعاكم	0
2245	RT @USER: #جنودنا_البواسل_يدحرون_الارهاب<LF>أنتم أبطال المملگة يا أشجع جنود<LF>يا أبناءنا يا أحبابنا يا أهل الأمجاد<LF>تستاهلون المجد والفعل مش…	0
3022	RT @USER: يارب يا كريم يا حي يا قيوم<LF>إنا ندعوك بأحب الأسماء إليگ<LF>اللهم اشف مرضانا و رد غائبنا<LF>وبلغنا وإياهم رمضان ونحن وهم<LF>في أتم…	0
1714	RT @USER: @USER @USER @USER اللهمَّ، يا ذا الجلال والإكرام، يا حي، يا قيوم، احفظ العقيد علاء عناسوة وأهله…	0
2225	RT @USER: - هو ممكن الراجل مايبصش لواحدة غير مراته يا عبدالسميع؟<LF>= ايوه يا زينب لما يكون كفيف😂 URL	0
1972	فخر مصر بحبك من قلبي وبدعيلك يا هداف الدوري يا مشرفنا ❤️❤️ URL	0
956	@USER امين يا رب العالمين تسلم يا دكتور ويبارك فيك	0
2913	RT @USER: يا طيب روسكم يا بني عمي حمران النواظر <LF>#شروق_المطيري URL	0
1982	نكاية بترامب ..<LF>حلوة يا أم الخال يا احلى صبية ..	0
7058	@USER رسالة تسامح:<LF>إبتسموا يا غالين وسامحوا يا أحبة<LF>وأغسلوا قلوبكم من نغزات الشيطان وسوء الظن ، والتمسوا لأخوانكم الأعذار ..	0
3099	RT @USER: الكلمة سيف يا تقل منك يا تزيد مقامك	0
6012	RT @USER: @USER يا بدايات المحبه ... يا نهايات الوله <LF>هالحسن سبحان ربه ظالم وما اعدله	0
2792	RT @USER: @USER يا رجال و يا بنات من كل مكان و من اَي بلد الإشتراك في قناتي باليوتيوب و ده لينكها URLبعم…	0
1639	RT @USER: يا رب يحكيني يا رب يحكيني..<LF>هو: كيفك اليوم؟<LF>وشو خصك<LF>يا رب يحكيني مرة تانية يا رب يحكيني	0
2134	@USER يا يما يا بلال عساني أشوفك شيف اد الدنيا بقناة فتافيت🤦🏻‍♀️😂😂😂🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️	0
4197	RT @USER: "قرّبنا يا محجوب<LF>قرّبنا يا عظمة" URL	0
